suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
26,5,9,13,4,100.0,95.63,100.0,False
26,6,9,12,3,100.0,95.63,100.0,False
26,7,9,13,4,100.0,95.63,100.0,False
26,8,9,13,4,100.0,95.63,100.0,False
26,9,9,12,3,100.0,95.63,100.0,False
26,10,9,12,3,100.0,95.63,100.0,False
27,1,9,12,3,100.0,96.17,100.0,False
27,2,9,13,4,100.0,96.17,100.0,False
27,3,9,12,3,100.0,96.17,100.0,False
27,4,9,13,4,100.0,96.17,100.0,True
27,5,9,12,3,100.0,96.17,100.0,False
27,6,9,13,4,100.0,96.17,100.0,False
27,7,9,12,3,100.0,96.17,100.0,False
27,8,9,13,4,100.0,96.17,100.0,False
27,9,9,13,4,100.0,96.17,100.0,False
27,10,9,13,4,100.0,96.17,100.0,False
28,1,9,13,4,100.0,95.63,100.0,False
28,2,9,13,4,100.0,95.63,100.0,False
28,3,9,13,4,100.0,95.63,100.0,True
28,4,9,13,4,100.0,95.63,100.0,False
28,5,9,13,4,100.0,95.63,100.0,False
28,6,9,13,4,100.0,95.63,100.0,False
28,7,9,13,4,100.0,95.63,100.0,False
28,8,9,13,4,100.0,95.63,100.0,False
28,9,9,13,4,100.0,95.63,100.0,False
28,10,9,13,4,100.0,95.63,100.0,False
29,1,9,13,4,100.0,95.08,100.0,False
29,2,9,13,4,100.0,95.08,100.0,False
29,3,9,13,4,100.0,95.08,100.0,False
29,4,9,13,4,100.0,95.08,100.0,False
29,5,9,13,4,100.0,95.08,100.0,False
29,6,9,13,4,100.0,95.08,100.0,False
29,7,9,13,4,100.0,95.08,100.0,False
29,8,9,13,4,100.0,95.08,100.0,False
29,9,9,13,4,100.0,95.08,100.0,False
29,10,9,13,4,100.0,95.08,100.0,False
30,1,9,13,4,100.0,95.63,100.0,True
30,2,9,12,3,100.0,95.63,100.0,False
30,3,9,13,4,100.0,95.63,100.0,True
30,4,9,13,4,100.0,95.63,100.0,True
30,5,9,13,4,100.0,95.63,100.0,False
30,6,9,13,4,100.0,95.63,100.0,False
30,7,9,12,3,100.0,95.63,100.0,False
30,8,9,13,4,100.0,95.63,100.0,False
30,9,9,13,4,100.0,95.63,100.0,False
30,10,9,13,4,100.0,95.63,100.0,False
31,1,9,13,4,100.0,95.08,100.0,False
31,2,9,13,4,100.0,95.08,100.0,False
31,3,9,13,4,100.0,95.08,100.0,False
31,4,9,13,4,100.0,95.08,100.0,False
31,5,9,13,4,100.0,95.08,100.0,False
31,6,9,13,4,100.0,95.08,100.0,False
31,7,9,13,4,100.0,95.08,100.0,False
31,8,9,13,4,100.0,95.08,100.0,False
31,9,9,13,4,100.0,95.08,100.0,False
31,10,9,13,4,100.0,95.08,100.0,False
32,1,9,13,4,100.0,95.63,100.0,False
32,2,9,13,4,100.0,95.63,100.0,False
32,3,9,13,4,100.0,95.63,100.0,False
32,4,9,13,4,100.0,95.63,100.0,False
32,5,9,13,4,100.0,95.63,100.0,False
32,6,9,13,4,100.0,95.63,100.0,False
32,7,9,13,4,100.0,95.63,100.0,False
32,8,9,12,3,100.0,95.63,100.0,False
32,9,9,13,4,100.0,95.63,100.0,False
32,10,9,13,4,100.0,95.63,100.0,True
33,1,9,13,4,100.0,95.08,100.0,False
33,2,9,13,4,100.0,95.08,100.0,True
33,3,9,13,4,100.0,95.08,100.0,False
33,4,9,13,4,100.0,95.08,100.0,False
33,5,9,13,4,100.0,95.08,100.0,False
33,6,9,13,4,100.0,95.08,100.0,False
33,7,9,13,4,100.0,95.08,100.0,False
33,8,9,13,4,100.0,95.08,100.0,False
33,9,9,13,4,100.0,95.08,100.0,False
33,10,9,13,4,100.0,95.08,100.0,False
34,1,9,13,4,100.0,95.08,100.0,False
34,2,9,13,4,100.0,95.08,100.0,False
34,3,9,13,4,100.0,95.08,100.0,False
34,4,9,13,4,100.0,95.08,100.0,False
34,5,9,13,4,100.0,95.08,100.0,False
34,6,9,13,4,100.0,95.08,100.0,False
34,7,9,13,4,100.0,95.08,100.0,False
34,8,9,13,4,100.0,95.08,100.0,False
34,9,9,13,4,100.0,95.08,100.0,False
34,10,9,13,4,100.0,95.08,100.0,False
35,1,9,12,3,100.0,96.72,100.0,False
35,2,9,12,3,100.0,96.72,100.0,False
35,3,9,12,3,100.0,96.72,100.0,False
35,4,9,12,3,100.0,96.72,100.0,False
35,5,9,12,3,100.0,96.72,100.0,False
35,6,9,12,3,100.0,96.72,100.0,False
35,7,9,12,3,100.0,96.72,100.0,False
35,8,9,12,3,100.0,96.72,100.0,False
35,9,9,12,3,100.0,96.72,100.0,False
35,10,9,12,3,100.0,96.72,100.0,False
36,1,9,13,4,100.0,96.17,100.0,False
36,2,9,13,4,100.0,96.17,100.0,False
36,3,9,12,3,100.0,96.17,100.0,False
36,4,9,13,4,100.0,96.17,100.0,False
36,5,9,12,3,100.0,96.17,100.0,False
36,6,9,12,3,100.0,96.17,100.0,False
36,7,9,13,4,100.0,96.17,100.0,False
36,8,9,13,4,100.0,96.17,100.0,False
36,9,9,13,4,100.0,96.17,100.0,False
36,10,9,13,4,100.0,96.17,100.0,False
37,1,9,12,3,100.0,96.72,100.0,False
37,2,9,12,3,100.0,96.72,100.0,False
37,3,9,12,3,100.0,96.72,100.0,False
37,4,9,12,3,100.0,96.72,100.0,False
37,5,9,12,3,100.0,96.72,100.0,False
37,6,9,12,3,100.0,96.72,100.0,False
37,7,9,12,3,100.0,96.72,100.0,False
37,8,9,12,3,100.0,96.72,100.0,False
37,9,9,12,3,100.0,96.72,100.0,False
37,10,9,12,3,100.0,96.72,100.0,False
38,1,9,13,4,100.0,95.08,100.0,False
38,2,9,13,4,100.0,95.08,100.0,False
38,3,9,13,4,100.0,95.08,100.0,False
38,4,9,13,4,100.0,95.08,100.0,False
38,5,9,13,4,100.0,95.08,100.0,False
38,6,9,13,4,100.0,95.08,100.0,False
38,7,9,13,4,100.0,95.08,100.0,False
38,8,9,13,4,100.0,95.08,100.0,False
38,9,9,13,4,100.0,95.08,100.0,False
38,10,9,13,4,100.0,95.08,100.0,False
39,1,9,13,4,100.0,95.63,100.0,False
39,2,9,13,4,100.0,95.63,100.0,False
39,3,9,13,4,100.0,95.63,100.0,False
39,4,9,12,3,100.0,95.63,100.0,False
39,5,9,13,4,100.0,95.63,100.0,False
39,6,9,13,4,100.0,95.63,100.0,False
39,7,9,13,4,100.0,95.63,100.0,False
39,8,9,13,4,100.0,95.63,100.0,False
39,9,9,13,4,100.0,95.63,100.0,False
39,10,9,12,3,100.0,95.63,100.0,False
40,1,9,12,3,100.0,96.17,100.0,False
40,2,9,13,4,100.0,96.17,100.0,False
40,3,9,13,4,100.0,96.17,100.0,False
40,4,9,13,4,100.0,96.17,100.0,False
40,5,9,13,4,100.0,96.17,100.0,False
40,6,9,12,3,100.0,96.17,100.0,False
40,7,9,13,4,100.0,96.17,100.0,False
40,8,9,13,4,100.0,96.17,100.0,False
40,9,9,13,4,100.0,96.17,100.0,False
40,10,9,12,3,100.0,96.17,100.0,False
41,1,9,13,4,100.0,96.17,100.0,True
41,2,9,13,4,100.0,96.17,100.0,False
41,3,9,13,4,100.0,96.17,100.0,False
41,4,9,12,3,100.0,96.17,100.0,False
41,5,9,13,4,100.0,96.17,100.0,False
41,6,9,13,4,100.0,96.17,100.0,False
41,7,9,13,4,100.0,96.17,100.0,False
41,8,9,13,4,100.0,96.17,100.0,False
41,9,9,13,4,100.0,96.17,100.0,False
41,10,9,13,4,100.0,96.17,100.0,False
42,1,9,13,4,100.0,95.08,100.0,False
42,2,9,13,4,100.0,95.08,100.0,False
42,3,9,13,4,100.0,95.08,100.0,False
42,4,9,13,4,100.0,95.08,100.0,False
42,5,9,13,4,100.0,95.08,100.0,False
42,6,9,13,4,100.0,95.08,100.0,False
42,7,9,13,4,100.0,95.08,100.0,False
42,8,9,13,4,100.0,95.08,100.0,False
42,9,9,13,4,100.0,95.08,100.0,False
42,10,9,13,4,100.0,95.08,100.0,False
43,1,9,13,4,100.0,95.63,100.0,False
43,2,9,13,4,100.0,95.63,100.0,False
43,3,9,12,3,100.0,95.63,100.0,False
43,4,9,13,4,100.0,95.63,100.0,False
43,5,9,12,3,100.0,95.63,100.0,False
43,6,9,13,4,100.0,95.63,100.0,False
43,7,9,13,4,100.0,95.63,100.0,False
43,8,9,13,4,100.0,95.63,100.0,False
43,9,9,13,4,100.0,95.63,100.0,False
43,10,9,12,3,100.0,95.63,100.0,False
44,1,9,13,4,100.0,95.08,100.0,False
44,2,9,13,4,100.0,95.08,100.0,False
44,3,9,13,4,100.0,95.08,100.0,False
44,4,9,13,4,100.0,95.08,100.0,False
44,5,9,13,4,100.0,95.08,100.0,False
44,6,9,13,4,100.0,95.08,100.0,False
44,7,9,13,4,100.0,95.08,100.0,True
44,8,9,13,4,100.0,95.08,100.0,False
44,9,9,13,4,100.0,95.08,100.0,False
44,10,9,13,4,100.0,95.08,100.0,False
45,1,9,13,4,100.0,95.08,100.0,False
45,2,9,13,4,100.0,95.08,100.0,True
45,3,9,13,4,100.0,95.08,100.0,False
45,4,9,13,4,100.0,95.08,100.0,False
45,5,9,13,4,100.0,95.08,100.0,False
45,6,9,13,4,100.0,95.08,100.0,False
45,7,9,13,4,100.0,95.08,100.0,True
45,8,9,13,4,100.0,95.08,100.0,False
45,9,9,13,4,100.0,95.08,100.0,False
45,10,9,13,4,100.0,95.08,100.0,False
46,1,9,13,4,100.0,95.08,100.0,False
46,2,9,13,4,100.0,95.08,100.0,True
46,3,9,13,4,100.0,95.08,100.0,False
46,4,9,13,4,100.0,95.08,100.0,False
46,5,9,13,4,100.0,95.08,100.0,False
46,6,9,13,4,100.0,95.08,100.0,False
46,7,9,13,4,100.0,95.08,100.0,False
46,8,9,13,4,100.0,95.08,100.0,False
46,9,9,13,4,100.0,95.08,100.0,False
46,10,9,13,4,100.0,95.08,100.0,False
47,1,9,12,3,100.0,97.27,100.0,False
47,2,9,12,3,100.0,97.27,100.0,False
47,3,9,12,3,100.0,97.27,100.0,True
47,4,9,12,3,100.0,97.27,100.0,False
47,5,9,12,3,100.0,97.27,100.0,False
47,6,9,12,3,100.0,97.27,100.0,False
47,7,9,12,3,100.0,97.27,100.0,False
47,8,9,12,3,100.0,97.27,100.0,False
47,9,9,12,3,100.0,97.27,100.0,False
47,10,9,12,3,100.0,97.27,100.0,False
48,1,9,12,3,100.0,96.72,100.0,False
48,2,9,12,3,100.0,96.72,100.0,False
48,3,9,12,3,100.0,96.72,100.0,False
48,4,9,12,3,100.0,96.72,100.0,False
