============================================================
EXPERIMENTAL RESULTS SUMMARY
============================================================

Criterion A (initial)   : STMT
Criterion B (augmented) : ADC

Suites generated        : 100
Total augmentations     : 1000
Fault revealed          : 1 (0.1%)
Not revealed            : 999

------------------------------------------------------------
  Suite 34: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 35: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 36: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 37: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 38: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 39: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 40: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 41: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 42: initial=4, augmentations=10, revealed=1, avg_aug_size=5.0
  Suite 43: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 44: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 45: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 46: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 47: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 48: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 49: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 50: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 51: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 52: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 53: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 54: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 55: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 56: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 57: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 58: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 59: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 60: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 61: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 62: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 63: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 64: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 65: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 66: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 67: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 68: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 69: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 70: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 71: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 72: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 73: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 74: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 75: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 76: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 77: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 78: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 79: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 80: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 81: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 82: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 83: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 84: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 85: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 86: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 87: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 88: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 89: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 90: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 91: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 92: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 93: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 94: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 95: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 96: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 97: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 98: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 99: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
  Suite 100: initial=4, augmentations=10, revealed=0, avg_aug_size=5.0
