suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
29,7,1,5,4,100.0,89.0,100.0,False
29,8,1,5,4,100.0,89.0,100.0,False
29,9,1,5,4,100.0,89.0,100.0,False
29,10,1,5,4,100.0,89.0,100.0,False
30,1,1,5,4,100.0,88.0,100.0,False
30,2,1,5,4,100.0,88.0,100.0,False
30,3,1,4,3,100.0,88.0,100.0,False
30,4,1,4,3,100.0,88.0,100.0,False
30,5,1,5,4,100.0,88.0,100.0,False
30,6,1,4,3,100.0,88.0,100.0,False
30,7,1,5,4,100.0,88.0,100.0,False
30,8,1,4,3,100.0,88.0,100.0,False
30,9,1,4,3,100.0,88.0,100.0,False
30,10,1,5,4,100.0,88.0,100.0,False
31,1,1,4,3,100.0,90.0,100.0,False
31,2,1,4,3,100.0,90.0,100.0,False
31,3,1,4,3,100.0,90.0,100.0,False
31,4,1,4,3,100.0,90.0,100.0,False
31,5,1,5,4,100.0,90.0,100.0,False
31,6,1,4,3,100.0,90.0,100.0,False
31,7,1,4,3,100.0,90.0,100.0,False
31,8,1,4,3,100.0,90.0,100.0,False
31,9,1,4,3,100.0,90.0,100.0,False
31,10,1,5,4,100.0,90.0,100.0,False
32,1,1,4,3,100.0,91.0,100.0,False
32,2,1,4,3,100.0,91.0,100.0,False
32,3,1,5,4,100.0,91.0,100.0,False
32,4,1,4,3,100.0,91.0,100.0,False
32,5,1,4,3,100.0,91.0,100.0,False
32,6,1,5,4,100.0,91.0,100.0,False
32,7,1,4,3,100.0,91.0,100.0,False
32,8,1,5,4,100.0,91.0,100.0,False
32,9,1,5,4,100.0,91.0,100.0,False
32,10,1,5,4,100.0,91.0,100.0,False
33,1,1,4,3,100.0,90.0,100.0,False
33,2,1,4,3,100.0,90.0,100.0,False
33,3,1,5,4,100.0,90.0,100.0,False
33,4,1,4,3,100.0,90.0,100.0,False
33,5,1,5,4,100.0,90.0,100.0,False
33,6,1,4,3,100.0,90.0,100.0,False
33,7,1,4,3,100.0,90.0,100.0,False
33,8,1,4,3,100.0,90.0,100.0,False
33,9,1,5,4,100.0,90.0,100.0,False
33,10,1,5,4,100.0,90.0,100.0,False
34,1,1,4,3,100.0,87.0,100.0,False
34,2,1,4,3,100.0,87.0,100.0,False
34,3,1,5,4,100.0,87.0,100.0,False
34,4,1,5,4,100.0,87.0,100.0,False
34,5,1,4,3,100.0,87.0,100.0,False
34,6,1,5,4,100.0,87.0,100.0,False
34,7,1,5,4,100.0,87.0,100.0,False
34,8,1,4,3,100.0,87.0,100.0,False
34,9,1,4,3,100.0,87.0,100.0,False
34,10,1,4,3,100.0,87.0,100.0,False
35,1,1,5,4,100.0,91.0,100.0,False
35,2,1,5,4,100.0,91.0,100.0,False
35,3,1,5,4,100.0,91.0,100.0,False
35,4,1,5,4,100.0,91.0,100.0,False
35,5,1,4,3,100.0,91.0,100.0,False
35,6,1,5,4,100.0,91.0,100.0,False
35,7,1,5,4,100.0,91.0,100.0,False
35,8,1,4,3,100.0,91.0,100.0,False
35,9,1,4,3,100.0,91.0,100.0,False
35,10,1,5,4,100.0,91.0,100.0,False
36,1,1,5,4,100.0,90.0,100.0,False
36,2,1,5,4,100.0,90.0,100.0,False
36,3,1,4,3,100.0,90.0,100.0,False
36,4,1,4,3,100.0,90.0,100.0,False
36,5,1,5,4,100.0,90.0,100.0,False
36,6,1,4,3,100.0,90.0,100.0,False
36,7,1,4,3,100.0,90.0,100.0,False
36,8,1,5,4,100.0,90.0,100.0,False
36,9,1,5,4,100.0,90.0,100.0,False
36,10,1,5,4,100.0,90.0,100.0,False
37,1,1,5,4,100.0,90.0,100.0,False
37,2,1,5,4,100.0,90.0,100.0,False
37,3,1,5,4,100.0,90.0,100.0,False
37,4,1,5,4,100.0,90.0,100.0,False
37,5,1,5,4,100.0,90.0,100.0,False
37,6,1,5,4,100.0,90.0,100.0,False
37,7,1,5,4,100.0,90.0,100.0,False
37,8,1,5,4,100.0,90.0,100.0,False
37,9,1,5,4,100.0,90.0,100.0,False
37,10,1,5,4,100.0,90.0,100.0,False
38,1,1,4,3,100.0,93.0,100.0,False
38,2,1,4,3,100.0,93.0,100.0,False
38,3,1,4,3,100.0,93.0,100.0,False
38,4,1,4,3,100.0,93.0,100.0,False
38,5,1,4,3,100.0,93.0,100.0,False
38,6,1,4,3,100.0,93.0,100.0,False
38,7,1,4,3,100.0,93.0,100.0,False
38,8,1,4,3,100.0,93.0,100.0,False
38,9,1,4,3,100.0,93.0,100.0,False
38,10,1,4,3,100.0,93.0,100.0,False
